"county","tract","state","zcta5","stab","cntyname","zipname","intptlon","intptlat","pop10","afact"
"County code","Tract","State code","ZIP census tabulation area","State abbreviation","County name","ZCTA name","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total population (2010)","tract to zcta5 allocation factor"
"47155","0807.00","47","37722","TN","Sevier TN","Cosby, TN",-83.293655,35.813767,1118,0.145025 
"47155","0807.00","47","37738","TN","Sevier TN","Gatlinburg, TN",-83.358813,35.761303,680,0.088209 
"47155","0807.00","47","37876","TN","Sevier TN","Sevierville, TN",-83.414502,35.829059,5911,0.766766 
"47155","0808.01","47","37862","TN","Sevier TN","Sevierville, TN",-83.55865,35.855168,2828,0.951868 
"47155","0808.01","47","37863","TN","Sevier TN","Pigeon Forge, TN",-83.56522,35.821738,143,0.048132 
"47155","0808.02","47","37862","TN","Sevier TN","Sevierville, TN",-83.522665,35.850244,6657,0.996855 
"47155","0808.02","47","37876","TN","Sevier TN","Sevierville, TN",-83.493246,35.844162,21,0.003145 
"47155","0809.01","47","37862","TN","Sevier TN","Sevierville, TN",-83.638981,35.769349,2560,0.753606 
"47155","0809.01","47","37863","TN","Sevier TN","Pigeon Forge, TN",-83.597285,35.802786,673,0.198116 
"47155","0809.01","47","37876","TN","Sevier TN","Sevierville, TN",-83.632646,35.798234,164,0.048278 
"47155","0809.02","47","37738","TN","Sevier TN","Gatlinburg, TN",-83.526029,35.744349,29,0.006713 
"47155","0809.02","47","37862","TN","Sevier TN","Sevierville, TN",-83.620669,35.73057,2383,0.55162 
"47155","0809.02","47","37863","TN","Sevier TN","Pigeon Forge, TN",-83.569646,35.779751,1831,0.423842 
"47155","0809.02","47","37876","TN","Sevier TN","Sevierville, TN",-83.530813,35.750007,77,0.017824 
"47155","0810.00","47","37862","TN","Sevier TN","Sevierville, TN",-83.509927,35.817705,284,0.049443 
"47155","0810.00","47","37863","TN","Sevier TN","Pigeon Forge, TN",-83.556214,35.7975,3922,0.682799 
"47155","0810.00","47","37876","TN","Sevier TN","Sevierville, TN",-83.49372,35.795605,1538,0.267758 
"47155","0811.01","47","37738","TN","Sevier TN","Gatlinburg, TN",-83.513913,35.711329,1941,1 
"47155","0811.02","47","37738","TN","Sevier TN","Gatlinburg, TN",-83.467992,35.738004,2637,0.822777 
"47155","0811.02","47","37876","TN","Sevier TN","Sevierville, TN",-83.483367,35.761341,568,0.177223 
"47155","9801.00","47","37738","TN","Sevier TN","Gatlinburg, TN",-83.565503,35.616958,1,1 
"47157","0001.00","47","38103","TN","Shelby TN","Memphis, TN",-90.052243,35.172866,5169,0.958287 
"47157","0001.00","47","38107","TN","Shelby TN","Memphis, TN",-90.038726,35.175938,225,0.041713 
"47157","0002.00","47","38107","TN","Shelby TN","Memphis, TN",-90.039927,35.166442,1033,1 
"47157","0003.00","47","38107","TN","Shelby TN","Memphis, TN",-90.030571,35.16899,1060,1 
"47157","0004.00","47","38107","TN","Shelby TN","Memphis, TN",-90.020004,35.174163,1663,0.962941 
"47157","0004.00","47","38108","TN","Shelby TN","Memphis, TN",-90.010982,35.175919,64,0.037058 
"47157","0006.00","47","38108","TN","Shelby TN","Memphis, TN",-89.98683,35.17782,2152,1 
"47157","0007.00","47","38107","TN","Shelby TN","Memphis, TN",-89.997292,35.165427,2938,0.604402 
"47157","0007.00","47","38108","TN","Shelby TN","Memphis, TN",-89.991081,35.168636,1773,0.36474 
"47157","0007.00","47","38112","TN","Shelby TN","Memphis, TN",-89.986158,35.160153,150,0.030858 
"47157","0008.00","47","38108","TN","Shelby TN","Memphis, TN",-89.975726,35.176863,2684,1 
"47157","0009.00","47","38108","TN","Shelby TN","Memphis, TN",-89.978117,35.163992,2840,0.984743 
"47157","0009.00","47","38112","TN","Shelby TN","Memphis, TN",-89.982825,35.159227,44,0.015257 
"47157","0011.00","47","38122","TN","Shelby TN","Memphis, TN",-89.941209,35.166607,3666,1 
"47157","0012.00","47","38122","TN","Shelby TN","Memphis, TN",-89.936151,35.156241,3733,1 
"47157","0013.00","47","38112","TN","Shelby TN","Memphis, TN",-89.954031,35.157004,1619,0.424155 
"47157","0013.00","47","38122","TN","Shelby TN","Memphis, TN",-89.947964,35.156815,2198,0.575845 
"47157","0014.00","47","38112","TN","Shelby TN","Memphis, TN",-89.959242,35.153898,1648,1 
"47157","0015.00","47","38112","TN","Shelby TN","Memphis, TN",-89.97568,35.153811,1745,1 
"47157","0016.00","47","38104","TN","Shelby TN","Memphis, TN",-89.996679,35.145115,240,0.075997 
"47157","0016.00","47","38107","TN","Shelby TN","Memphis, TN",-89.993365,35.158647,1050,0.332489 
"47157","0016.00","47","38112","TN","Shelby TN","Memphis, TN",-89.988588,35.152985,1868,0.591513 
"47157","0017.00","47","38104","TN","Shelby TN","Memphis, TN",-90.01069,35.154597,116,0.030146 
"47157","0017.00","47","38107","TN","Shelby TN","Memphis, TN",-90.004512,35.159712,3416,0.887733 
"47157","0017.00","47","38112","TN","Shelby TN","Memphis, TN",-90.003166,35.15395,316,0.082121 
"47157","0019.00","47","38107","TN","Shelby TN","Memphis, TN",-90.023795,35.162692,1601,1 
"47157","0020.00","47","38105","TN","Shelby TN","Memphis, TN",-90.038329,35.158989,47,0.02387 
"47157","0020.00","47","38107","TN","Shelby TN","Memphis, TN",-90.033536,35.16059,1922,0.97613 
"47157","0021.00","47","38105","TN","Shelby TN","Memphis, TN",-90.043224,35.158315,570,0.478188 
"47157","0021.00","47","38107","TN","Shelby TN","Memphis, TN",-90.042034,35.161624,622,0.521812 
"47157","0024.00","47","38105","TN","Shelby TN","Memphis, TN",-90.025754,35.151247,1829,0.994562 
"47157","0024.00","47","38107","TN","Shelby TN","Memphis, TN",-90.023937,35.156927,10,0.005438 
"47157","0025.00","47","38104","TN","Shelby TN","Memphis, TN",-90.01592,35.150091,1689,0.58707 
"47157","0025.00","47","38105","TN","Shelby TN","Memphis, TN",-90.02089,35.149123,340,0.118179 
"47157","0025.00","47","38107","TN","Shelby TN","Memphis, TN",-90.01607,35.156792,438,0.152242 
"47157","0025.00","47","38112","TN","Shelby TN","Memphis, TN",-90.010649,35.148736,410,0.142509 
"47157","0026.00","47","38112","TN","Shelby TN","Memphis, TN",-90.004054,35.148007,2511,1 
"47157","0027.00","47","38112","TN","Shelby TN","Memphis, TN",-89.976991,35.142445,2018,1 
"47157","0028.00","47","38112","TN","Shelby TN","Memphis, TN",-89.961308,35.14198,3377,0.897661 
"47157","0028.00","47","38122","TN","Shelby TN","Memphis, TN",-89.948218,35.143787,385,0.102339 
"47157","0029.00","47","38111","TN","Shelby TN","Memphis, TN",-89.937165,35.135405,2468,0.53224 
"47157","0029.00","47","38117","TN","Shelby TN","Memphis, TN",-89.927921,35.131526,287,0.061893 
"47157","0029.00","47","38122","TN","Shelby TN","Memphis, TN",-89.937323,35.144904,1882,0.405866 
"47157","0030.00","47","38111","TN","Shelby TN","Memphis, TN",-89.953573,35.135162,2027,0.689925 
"47157","0030.00","47","38112","TN","Shelby TN","Memphis, TN",-89.956946,35.140028,911,0.310075 
"47157","0031.00","47","38104","TN","Shelby TN","Memphis, TN",-89.985582,35.13343,2171,0.636657 
"47157","0031.00","47","38111","TN","Shelby TN","Memphis, TN",-89.968753,35.131387,384,0.11261 
"47157","0031.00","47","38112","TN","Shelby TN","Memphis, TN",-89.97855,35.133135,855,0.250733 
"47157","0032.00","47","38104","TN","Shelby TN","Memphis, TN",-89.997925,35.137848,3856,1 
"47157","0033.00","47","38104","TN","Shelby TN","Memphis, TN",-89.997992,35.128697,2141,1 
"47157","0034.00","47","38104","TN","Shelby TN","Memphis, TN",-90.007918,35.138319,2099,1 
"47157","0035.00","47","38104","TN","Shelby TN","Memphis, TN",-90.013994,35.128419,2996,1 
"47157","0036.00","47","38104","TN","Shelby TN","Memphis, TN",-90.016625,35.140075,2039,1 
"47157","0037.00","47","38104","TN","Shelby TN","Memphis, TN",-90.024417,35.135101,1213,0.901858 
"47157","0037.00","47","38126","TN","Shelby TN","Memphis, TN",-90.033587,35.136006,132,0.098141 
"47157","0038.00","47","38103","TN","Shelby TN","Memphis, TN",-90.032143,35.141541,1,0.000954 
"47157","0038.00","47","38104","TN","Shelby TN","Memphis, TN",-90.026065,35.14044,643,0.613549 
"47157","0038.00","47","38105","TN","Shelby TN","Memphis, TN",-90.031604,35.144186,404,0.385496 
"47157","0039.00","47","38105","TN","Shelby TN","Memphis, TN",-90.039635,35.143301,1184,1 
"47157","0042.00","47","38103","TN","Shelby TN","Memphis, TN",-90.054917,35.142537,2348,1 
"47157","0043.00","47","38103","TN","Shelby TN","Memphis, TN",-90.063973,35.130803,1349,0.997043 
"47157","0043.00","47","38106","TN","Shelby TN","Memphis, TN",-90.064452,35.126432,4,0.002956 
"47157","0045.00","47","38126","TN","Shelby TN","Memphis, TN",-90.03942,35.130114,956,1 
"47157","0046.00","47","38104","TN","Shelby TN","Memphis, TN",-90.025926,35.12941,1338,0.893191 
"47157","0046.00","47","38126","TN","Shelby TN","Memphis, TN",-90.033449,35.128629,160,0.106809 
"47157","0050.00","47","38106","TN","Shelby TN","Memphis, TN",-90.051941,35.118213,205,0.190875 
"47157","0050.00","47","38126","TN","Shelby TN","Memphis, TN",-90.050979,35.120508,869,0.809124 
"47157","0053.00","47","38109","TN","Shelby TN","Memphis, TN",-90.070962,35.097434,3945,1 
"47157","0055.00","47","38106","TN","Shelby TN","Memphis, TN",-90.056054,35.103517,640,0.234346 
"47157","0055.00","47","38109","TN","Shelby TN","Memphis, TN",-90.061322,35.092751,2091,0.765653 
"47157","0056.00","47","38106","TN","Shelby TN","Memphis, TN",-90.043645,35.092673,3802,1 
"47157","0057.00","47","38106","TN","Shelby TN","Memphis, TN",-90.041098,35.104227,2633,1 
"47157","0058.00","47","38106","TN","Shelby TN","Memphis, TN",-90.050427,35.111442,1235,1 
"47157","0059.00","47","38106","TN","Shelby TN","Memphis, TN",-90.038966,35.111637,2730,1 
"47157","0060.00","47","38106","TN","Shelby TN","Memphis, TN",-90.015368,35.105105,2030,1 
"47157","0062.00","47","38106","TN","Shelby TN","Memphis, TN",-90.009197,35.113401,1246,0.555754 
"47157","0062.00","47","38114","TN","Shelby TN","Memphis, TN",-90.00876,35.119315,996,0.444246 
"47157","0063.00","47","38104","TN","Shelby TN","Memphis, TN",-89.994964,35.120539,1233,0.512681 
"47157","0063.00","47","38114","TN","Shelby TN","Memphis, TN",-90.000816,35.11973,1172,0.487318 
"47157","0064.00","47","38114","TN","Shelby TN","Memphis, TN",-89.997963,35.112896,1585,1 
"47157","0065.00","47","38106","TN","Shelby TN","Memphis, TN",-90.008361,35.105431,549,0.199854 
"47157","0065.00","47","38114","TN","Shelby TN","Memphis, TN",-89.995742,35.10529,2198,0.800145 
"47157","0066.00","47","38104","TN","Shelby TN","Memphis, TN",-89.986219,35.121389,1635,0.715223 
"47157","0066.00","47","38114","TN","Shelby TN","Memphis, TN",-89.98794,35.113379,651,0.284777 
"47157","0067.00","47","38111","TN","Shelby TN","Memphis, TN",-89.971103,35.117271,1036,0.291093 
"47157","0067.00","47","38114","TN","Shelby TN","Memphis, TN",-89.975398,35.11096,2523,0.708907 
"47157","0068.00","47","38114","TN","Shelby TN","Memphis, TN",-89.976067,35.104288,2538,1 
"47157","0069.00","47","38114","TN","Shelby TN","Memphis, TN",-89.979227,35.096782,3011,1 
"47157","0070.00","47","38111","TN","Shelby TN","Memphis, TN",-89.955327,35.111933,3324,1 
"47157","0071.00","47","38111","TN","Shelby TN","Memphis, TN",-89.96654,35.123721,2549,1 
"47157","0072.00","47","38111","TN","Shelby TN","Memphis, TN",-89.952368,35.122673,2322,1 
"47157","0073.00","47","38111","TN","Shelby TN","Memphis, TN",-89.941542,35.121631,3293,0.797916 
"47157","0073.00","47","38152","TN","Shelby TN","Memphis, TN",-89.93699,35.121616,834,0.202084 
"47157","0074.00","47","38111","TN","Shelby TN","Memphis, TN",-89.936601,35.112103,3094,1 
"47157","0075.00","47","38106","TN","Shelby TN","Memphis, TN",-90.033126,35.095364,1581,1 
"47157","0078.10","47","38106","TN","Shelby TN","Memphis, TN",-90.01393,35.096286,796,0.284083 
"47157","0078.10","47","38114","TN","Shelby TN","Memphis, TN",-89.99633,35.094192,2006,0.715917 
"47157","0078.21","47","38106","TN","Shelby TN","Memphis, TN",-90.014713,35.080071,3389,0.574115 
"47157","0078.21","47","38114","TN","Shelby TN","Memphis, TN",-89.998855,35.078256,2514,0.425885 
"47157","0078.22","47","38106","TN","Shelby TN","Memphis, TN",-90.024701,35.079488,1681,1 
"47157","0079.00","47","38111","TN","Shelby TN","Memphis, TN",-89.955195,35.101828,3204,0.579595 
"47157","0079.00","47","38114","TN","Shelby TN","Memphis, TN",-89.965793,35.099974,2324,0.420405 
"47157","0080.00","47","38111","TN","Shelby TN","Memphis, TN",-89.939746,35.10048,5174,1 
"47157","0081.10","47","38114","TN","Shelby TN","Memphis, TN",-89.978501,35.083776,2725,1 
"47157","0081.20","47","38111","TN","Shelby TN","Memphis, TN",-89.954223,35.089331,1731,0.394036 
"47157","0081.20","47","38114","TN","Shelby TN","Memphis, TN",-89.964587,35.086723,2662,0.605964 
"47157","0082.00","47","38111","TN","Shelby TN","Memphis, TN",-89.941589,35.087175,4840,1 
"47157","0085.00","47","38117","TN","Shelby TN","Memphis, TN",-89.910187,35.122554,4116,1 
"47157","0086.00","47","38117","TN","Shelby TN","Memphis, TN",-89.912927,35.138796,4205,0.714407 
"47157","0086.00","47","38122","TN","Shelby TN","Memphis, TN",-89.919011,35.147114,1681,0.285593 
"47157","0087.00","47","38122","TN","Shelby TN","Memphis, TN",-89.916091,35.156096,4768,1 
"47157","0088.00","47","38108","TN","Shelby TN","Memphis, TN",-89.923814,35.174439,4664,0.680478 
"47157","0088.00","47","38122","TN","Shelby TN","Memphis, TN",-89.927277,35.166351,2190,0.319521 
"47157","0089.00","47","38108","TN","Shelby TN","Memphis, TN",-89.932534,35.180589,1745,0.427906 
"47157","0089.00","47","38128","TN","Shelby TN","Memphis, TN",-89.926988,35.185477,2333,0.572094 
"47157","0091.00","47","38108","TN","Shelby TN","Memphis, TN",-89.914986,35.173466,915,0.356447 
"47157","0091.00","47","38122","TN","Shelby TN","Memphis, TN",-89.911982,35.165947,1652,0.643553 
"47157","0092.00","47","38117","TN","Shelby TN","Memphis, TN",-89.892581,35.139867,3043,0.422639 
"47157","0092.00","47","38120","TN","Shelby TN","Memphis, TN",-89.877802,35.139469,4152,0.576666 
"47157","0092.00","47","38122","TN","Shelby TN","Memphis, TN",-89.88426,35.155232,5,0.000694 
"47157","0093.00","47","38117","TN","Shelby TN","Memphis, TN",-89.909261,35.096215,4495,1 
"47157","0094.00","47","38117","TN","Shelby TN","Memphis, TN",-89.899354,35.098201,3128,1 
"47157","0095.00","47","38117","TN","Shelby TN","Memphis, TN",-89.89096,35.095397,3279,0.516703 
"47157","0095.00","47","38119","TN","Shelby TN","Memphis, TN",-89.879961,35.094005,3067,0.483296 
"47157","0096.00","47","38117","TN","Shelby TN","Memphis, TN",-89.890639,35.121887,1315,0.272257 
"47157","0096.00","47","38119","TN","Shelby TN","Memphis, TN",-89.880261,35.10587,129,0.026708 
"47157","0096.00","47","38120","TN","Shelby TN","Memphis, TN",-89.87902,35.119784,3386,0.701035 
"47157","0097.00","47","38111","TN","Shelby TN","Memphis, TN",-89.919383,35.081882,850,0.292297 
"47157","0097.00","47","38117","TN","Shelby TN","Memphis, TN",-89.910682,35.081813,2058,0.707703 
"47157","0098.00","47","38122","TN","Shelby TN","Memphis, TN",-89.899648,35.155507,3110,1 
"47157","0099.01","47","38127","TN","Shelby TN","Memphis, TN",-90.02535,35.226688,3783,1 
"47157","0099.02","47","38127","TN","Shelby TN","Memphis, TN",-90.03757,35.212679,2851,1 
"47157","0100.00","47","38127","TN","Shelby TN","Memphis, TN",-89.992425,35.23514,7653,1 
"47157","0101.10","47","38127","TN","Shelby TN","Memphis, TN",-90.011862,35.217463,7191,1 
"47157","0101.20","47","38127","TN","Shelby TN","Memphis, TN",-90.008901,35.20509,5399,1 
"47157","0102.10","47","38127","TN","Shelby TN","Memphis, TN",-89.978936,35.225972,5706,1 
"47157","0102.20","47","38127","TN","Shelby TN","Memphis, TN",-89.980869,35.208591,6810,1 
"47157","0103.00","47","38127","TN","Shelby TN","Memphis, TN",-89.976498,35.244163,1478,1 
"47157","0105.00","47","38118","TN","Shelby TN","Memphis, TN",-89.93918,35.068523,2413,1 
"47157","0106.10","47","38118","TN","Shelby TN","Memphis, TN",-89.91902,35.069496,7051,1 
"47157","0106.20","47","38118","TN","Shelby TN","Memphis, TN",-89.926861,35.059266,4026,1 
"47157","0106.30","47","38118","TN","Shelby TN","Memphis, TN",-89.914826,35.056321,4452,1 
"47157","0107.10","47","38115","TN","Shelby TN","Memphis, TN",-89.887621,35.0686,29,0.006003 
"47157","0107.10","47","38118","TN","Shelby TN","Memphis, TN",-89.8957,35.06791,4802,0.993997 
"47157","0107.20","47","38115","TN","Shelby TN","Memphis, TN",-89.881536,35.068439,3206,1 
"47157","0108.10","47","38115","TN","Shelby TN","Memphis, TN",-89.887203,35.054376,901,0.153623 
"47157","0108.10","47","38118","TN","Shelby TN","Memphis, TN",-89.897059,35.056937,4964,0.846376 
"47157","0108.20","47","38115","TN","Shelby TN","Memphis, TN",-89.875942,35.056144,4146,1 
"47157","0110.10","47","38118","TN","Shelby TN","Memphis, TN",-89.959368,35.036424,4116,1 
"47157","0110.20","47","38118","TN","Shelby TN","Memphis, TN",-89.94897,35.04291,1615,1 
"47157","0111.00","47","38108","TN","Shelby TN","Memphis, TN",-89.957579,35.175903,1892,1 
"47157","0112.00","47","38107","TN","Shelby TN","Memphis, TN",-90.014103,35.163852,1720,1 
"47157","0113.00","47","38103","TN","Shelby TN","Memphis, TN",-90.049209,35.156395,40,0.021622 
"47157","0113.00","47","38105","TN","Shelby TN","Memphis, TN",-90.041132,35.150283,1810,0.978378 
"47157","0114.00","47","38103","TN","Shelby TN","Memphis, TN",-90.046491,35.146665,3273,0.549714 
"47157","0114.00","47","38126","TN","Shelby TN","Memphis, TN",-90.045845,35.133244,2681,0.450285 
"47157","0115.00","47","38106","TN","Shelby TN","Memphis, TN",-90.023005,35.113319,2914,1 
"47157","0116.00","47","38106","TN","Shelby TN","Memphis, TN",-90.037273,35.116695,207,0.075465 
"47157","0116.00","47","38126","TN","Shelby TN","Memphis, TN",-90.038822,35.120271,2536,0.924535 
"47157","0117.00","47","38106","TN","Shelby TN","Memphis, TN",-90.064268,35.113918,1577,0.931482 
"47157","0117.00","47","38109","TN","Shelby TN","Memphis, TN",-90.068504,35.10874,116,0.068517 
"47157","0118.00","47","38111","TN","Shelby TN","Memphis, TN",-89.923753,35.092732,5446,0.964747 
"47157","0118.00","47","38117","TN","Shelby TN","Memphis, TN",-89.919803,35.099171,199,0.035252 
"47157","0201.01","47","38053","TN","Shelby TN","Millington, TN",-90.035469,35.311106,578,0.12361 
"47157","0201.01","47","38127","TN","Shelby TN","Memphis, TN",-90.03895,35.266265,4098,0.87639 
"47157","0201.02","47","38053","TN","Shelby TN","Millington, TN",-89.984113,35.344378,2974,0.964332 
"47157","0201.02","47","38127","TN","Shelby TN","Memphis, TN",-90.018364,35.275461,110,0.035668 
"47157","0202.10","47","38053","TN","Shelby TN","Millington, TN",-89.878997,35.348236,6292,1 
"47157","0202.21","47","38053","TN","Shelby TN","Millington, TN",-89.944559,35.30258,2659,0.94024 
"47157","0202.21","47","38127","TN","Shelby TN","Memphis, TN",-89.989458,35.280105,169,0.05976 
"47157","0202.22","47","38053","TN","Shelby TN","Millington, TN",-89.902818,35.288215,3536,1 
"47157","0203.00","47","38053","TN","Shelby TN","Millington, TN",-89.901406,35.333046,5393,1 
"47157","0204.00","47","38053","TN","Shelby TN","Millington, TN",-89.862284,35.331483,834,0.745975 
"47157","0204.00","47","38054","TN","Shelby TN","Millington, TN",-89.871712,35.33704,284,0.254025 
"47157","0205.11","47","38128","TN","Shelby TN","Memphis, TN",-89.959542,35.211005,2128,1 
"47157","0205.12","47","38128","TN","Shelby TN","Memphis, TN",-89.938921,35.206471,5837,1 
"47157","0205.21","47","38128","TN","Shelby TN","Memphis, TN",-89.950111,35.24864,3693,1 
"47157","0205.23","47","38128","TN","Shelby TN","Memphis, TN",-89.934483,35.245235,3547,1 
"47157","0205.24","47","38128","TN","Shelby TN","Memphis, TN",-89.936732,35.231506,4909,1 
"47157","0205.31","47","38002","TN","Shelby TN","Lakeland, TN",-89.870766,35.266022,26,0.00448 
"47157","0205.31","47","38128","TN","Shelby TN","Memphis, TN",-89.911638,35.2517,5737,0.988626 
"47157","0205.31","47","38135","TN","Shelby TN","Bartlett, TN",-89.879622,35.249231,40,0.006893 
"47157","0205.32","47","38128","TN","Shelby TN","Memphis, TN",-89.911936,35.230266,6208,0.986963 
"47157","0205.32","47","38135","TN","Shelby TN","Bartlett, TN",-89.891872,35.23108,82,0.013037 
"47157","0205.41","47","38128","TN","Shelby TN","Memphis, TN",-89.911805,35.214593,5158,1 
"47157","0205.42","47","38128","TN","Shelby TN","Memphis, TN",-89.907392,35.199058,5313,1 
"47157","0206.10","47","38134","TN","Shelby TN","Memphis, TN",-89.875487,35.179077,4164,1 
"47157","0206.21","47","38134","TN","Shelby TN","Memphis, TN",-89.881095,35.192901,7124,1 
"47157","0206.22","47","38134","TN","Shelby TN","Memphis, TN",-89.859702,35.194624,4026,1 
"47157","0206.32","47","38133","TN","Shelby TN","Memphis, TN",-89.809093,35.219996,5522,1 
"47157","0206.33","47","38133","TN","Shelby TN","Memphis, TN",-89.818986,35.221641,112,0.033463 
"47157","0206.33","47","38135","TN","Shelby TN","Bartlett, TN",-89.825934,35.222622,3235,0.966537 
"47157","0206.34","47","38134","TN","Shelby TN","Memphis, TN",-89.843724,35.211623,1398,0.480082 
"47157","0206.34","47","38135","TN","Shelby TN","Bartlett, TN",-89.840836,35.223896,1514,0.519917 
"47157","0206.35","47","38135","TN","Shelby TN","Bartlett, TN",-89.83162,35.235949,2840,1 
"47157","0206.42","47","38002","TN","Shelby TN","Lakeland, TN",-89.81162,35.260355,6941,0.688933 
"47157","0206.42","47","38029","TN","Shelby TN","Ellendale, TN (PO Boxes)",-89.821707,35.238666,80,0.00794 
"47157","0206.42","47","38135","TN","Shelby TN","Bartlett, TN",-89.819038,35.244817,3054,0.303126 
"47157","0206.43","47","38135","TN","Shelby TN","Bartlett, TN",-89.852516,35.236893,8492,1 
"47157","0206.44","47","38002","TN","Shelby TN","Lakeland, TN",-89.846041,35.263116,330,0.034851 
"47157","0206.44","47","38135","TN","Shelby TN","Bartlett, TN",-89.871522,35.240866,9139,0.965149 
"47157","0206.51","47","38134","TN","Shelby TN","Memphis, TN",-89.880728,35.214111,6353,0.986184 
"47157","0206.51","47","38135","TN","Shelby TN","Bartlett, TN",-89.864644,35.220174,89,0.013816 
"47157","0206.52","47","38134","TN","Shelby TN","Memphis, TN",-89.855701,35.211164,3168,0.593258 
"47157","0206.52","47","38135","TN","Shelby TN","Bartlett, TN",-89.853415,35.220462,2172,0.406741 
"47157","0207.00","47","38002","TN","Shelby TN","Lakeland, TN",-89.799003,35.300371,762,0.294892 
"47157","0207.00","47","38004","TN","Shelby TN","Atoka, TN",-89.769507,35.39449,236,0.091331 
"47157","0207.00","47","38053","TN","Shelby TN","Millington, TN",-89.774595,35.361775,1586,0.613777 
"47157","0208.10","47","38002","TN","Shelby TN","Lakeland, TN",-89.719106,35.326628,2190,0.668906 
"47157","0208.10","47","38004","TN","Shelby TN","Atoka, TN",-89.716484,35.401889,88,0.026878 
"47157","0208.10","47","38011","TN","Shelby TN","Brighton, TN",-89.703993,35.386717,195,0.05956 
"47157","0208.10","47","38053","TN","Shelby TN","Millington, TN",-89.732247,35.357296,801,0.244655 
"47157","0208.20","47","38002","TN","Shelby TN","Lakeland, TN",-89.712851,35.2436,8103,0.987448 
"47157","0208.20","47","38028","TN","Shelby TN","Eads, TN",-89.649113,35.235199,103,0.012552 
"47157","0208.31","47","38002","TN","Shelby TN","Lakeland, TN",-89.747018,35.210107,3889,1 
"47157","0208.32","47","38002","TN","Shelby TN","Lakeland, TN",-89.767652,35.249502,3841,0.457643 
"47157","0208.32","47","38133","TN","Shelby TN","Memphis, TN",-89.766947,35.221381,4552,0.542356 
"47157","0209.00","47","38002","TN","Shelby TN","Lakeland, TN",-89.668775,35.279974,9886,1 
"47157","0210.10","47","38002","TN","Shelby TN","Lakeland, TN",-89.72751,35.202843,947,0.063506 
"47157","0210.10","47","38016","TN","Shelby TN","Memphis, TN",-89.732604,35.18026,12215,0.819139 
"47157","0210.10","47","38017","TN","Shelby TN","Collierville, TN",-89.649622,35.165297,245,0.01643 
"47157","0210.10","47","38028","TN","Shelby TN","Eads, TN",-89.674202,35.183456,1505,0.100925 
"47157","0210.20","47","38017","TN","Shelby TN","Collierville, TN",-89.649204,35.121011,820,0.132151 
"47157","0210.20","47","38018","TN","Shelby TN","Cordova, TN",-89.727396,35.153294,3875,0.624496 
"47157","0210.20","47","38028","TN","Shelby TN","Eads, TN",-89.68971,35.126877,1510,0.243352 
"47157","0211.11","47","38134","TN","Shelby TN","Memphis, TN",-89.848347,35.184543,3713,1 
"47157","0211.12","47","38133","TN","Shelby TN","Memphis, TN",-89.827067,35.194342,6724,1 
"47157","0211.13","47","38133","TN","Shelby TN","Memphis, TN",-89.805968,35.196924,3877,1 
"47157","0211.21","47","38016","TN","Shelby TN","Memphis, TN",-89.805029,35.177602,3395,0.692716 
"47157","0211.21","47","38134","TN","Shelby TN","Memphis, TN",-89.842606,35.167762,1506,0.307284 
"47157","0211.22","47","38134","TN","Shelby TN","Memphis, TN",-89.84722,35.160724,5626,1 
"47157","0211.24","47","38016","TN","Shelby TN","Memphis, TN",-89.815968,35.166541,962,0.123317 
"47157","0211.24","47","38018","TN","Shelby TN","Cordova, TN",-89.828558,35.15762,6775,0.868478 
"47157","0211.24","47","38134","TN","Shelby TN","Memphis, TN",-89.836656,35.158527,64,0.008204 
"47157","0211.25","47","38016","TN","Shelby TN","Memphis, TN",-89.802799,35.157996,968,0.221257 
"47157","0211.25","47","38018","TN","Shelby TN","Cordova, TN",-89.80516,35.150497,3407,0.778743 
"47157","0211.26","47","38016","TN","Shelby TN","Memphis, TN",-89.802435,35.164964,4070,1 
"47157","0211.35","47","38016","TN","Shelby TN","Memphis, TN",-89.786297,35.170357,5861,0.925323 
"47157","0211.35","47","38018","TN","Shelby TN","Cordova, TN",-89.782429,35.154971,473,0.074676 
"47157","0211.36","47","38016","TN","Shelby TN","Memphis, TN",-89.76865,35.168503,4870,0.988832 
"47157","0211.36","47","38018","TN","Shelby TN","Cordova, TN",-89.774837,35.156644,55,0.011168 
"47157","0211.37","47","38018","TN","Shelby TN","Cordova, TN",-89.782512,35.143117,8037,1 
"47157","0211.38","47","38018","TN","Shelby TN","Cordova, TN",-89.757644,35.139362,3387,1 
"47157","0211.39","47","38018","TN","Shelby TN","Cordova, TN",-89.76502,35.117324,4263,1 
"47157","0211.40","47","38018","TN","Shelby TN","Cordova, TN",-89.785166,35.125311,4787,1 
"47157","0211.41","47","38016","TN","Shelby TN","Memphis, TN",-89.764537,35.188189,7301,1 
"47157","0211.42","47","38002","TN","Shelby TN","Lakeland, TN",-89.767007,35.204092,3,0.000872 
"47157","0211.42","47","38016","TN","Shelby TN","Memphis, TN",-89.781286,35.1904,3437,0.999128 
"47157","0212.00","47","38134","TN","Shelby TN","Memphis, TN",-89.859745,35.155826,4526,1 
"47157","0213.11","47","38120","TN","Shelby TN","Memphis, TN",-89.853111,35.114361,4615,0.965885 
"47157","0213.11","47","38138","TN","Shelby TN","Germantown, TN",-89.843736,35.100569,163,0.034115 
